SGB	ann	Female_mean	Male_mean	p	type	FC	group
T2108174124_concoct_bins_bin.47		2.78e-08	4.54e-07	0.911817020662661	A	-4.02953550945477	pass
T2108174124_concoct_bins_bin.89		6.74e-07	9.86e-07	1.19478678216015	A	-0.548839055196053	pass
T2108174125_concoct_bins_bin.86		3.61e-08	2.2e-07	0.419350851276713	A	-2.60743278152485	pass
T2108174126_concoct_bins_bin.11		2.14e-08	4.02e-08	0.984765176718438	A	-0.909584704777782	pass
T2108174126_concoct_bins_bin.119		3.74e-08	3.26e-08	1.04499797085872	A	0.198166305656559	pass
T2108174126_concoct_bins_bin.130		1.65e-08	1.51e-08	0.770479562492649	A	0.127917474920737	pass
T2108174126_concoct_bins_bin.17		3.48e-08	3.71e-08	0.947966761092391	A	-0.0923318807720749	pass
T2108174126_concoct_bins_bin.36		8.07e-08	1.8e-07	0.162000552661666	A	-1.15735632793926	pass
T2108174126_metabat2_bins_bin.27		5.45e-08	9.63e-08	0.897538196443248	A	-0.821279568179171	pass
T2108174126_metabat2_bins_bin.35		7.77e-08	9.59e-08	0.109831149205831	A	-0.303616216610421	pass
T2108174126_metabat2_bins_bin.44		1.47e-07	3.89e-08	1.08349421820683	A	1.91797409473753	pass
T2108174126_metabat2_bins_bin.80		1.31e-08	1.7e-08	0.189667621890476	A	-0.375967934600251	pass
T2108174126_metabat2_bins_bin.83		5.44e-08	7.74e-08	0.760399252555658	A	-0.508726914894071	pass
T2108174126_metabat2_bins_bin.87		4.17e-08	3.36e-08	1.11476426283022	A	0.311586150665903	pass
T2108174127_concoct_bins_bin.103		2.63e-08	1.74e-08	0.977353480536581	A	0.595975493443574	pass
T2108174127_concoct_bins_bin.106		7.52e-08	1.03e-07	0.533659632177833	A	-0.453839770392943	pass
T2108174127_concoct_bins_bin.140		2.44e-08	1.98e-08	0.838167027516106	A	0.301380717483277	pass
T2108174127_concoct_bins_bin.181		2.31e-08	3.41e-08	0.165901201093863	A	-0.561878887608115	pass
T2108174127_concoct_bins_bin.4		1.49e-08	3.16e-08	0.383714685720125	A	-1.08461222771494	pass
T2108174127_concoct_bins_bin.61		3.23e-08	1.68e-08	1.3674308483685	A	0.943072931915164	pass
T2108174127_concoct_bins_bin.7		3.86e-08	2.91e-08	1.17857059400198	A	0.407581694359797	pass
T2108174127_concoct_bins_bin.89		4.14e-08	7.61e-08	0.179669417221115	A	-0.87826568600422	pass
T2108174127_maxbin2_bins_bin.149		2.08e-08	1.69e-08	0.750669867072937	A	0.299560281858908	pass
T2108174127_maxbin2_bins_bin.75		4.93e-08	3.62e-08	1.4330127809561	A	0.445597949294706	pass
T2108174127_metabat2_bins_bin.113		7.62e-08	1.01e-07	1.22346952438382	A	-0.406492390145835	pass
T2108174127_metabat2_bins_bin.118		1.79e-08	1.69e-08	1.04520953959858	A	0.0829363409820722	pass
T2108174127_metabat2_bins_bin.17		1.41e-08	2.27e-08	1.26071392541868	A	-0.686997134892122	pass
T2108174127_metabat2_bins_bin.27		2.05e-08	2.69e-08	0.19574167520184	A	-0.391982263051178	pass
T2108174127_metabat2_bins_bin.45		1.36e-08	1.67e-08	0.414188884337605	A	-0.296241451223713	pass
T2108174127_metabat2_bins_bin.72		1.7e-08	2.12e-08	1.07965755122105	A	-0.318529518425498	pass
T2108174127_metabat2_bins_bin.81		1.03e-08	2.1e-08	1.97843687227592	A	-1.0277449904829	pass
T2108174127_metabat2_bins_bin.99		3.55e-08	4.42e-08	0.559121746069476	A	-0.316227344999387	pass
T2108174128_concoct_bins_bin.123		1.29e-08	1.48e-08	1.02978297119019	A	-0.198226110205696	pass
T2108174128_concoct_bins_bin.93		2.53e-06	1.1e-07	0.0392515435451231	A	4.52356195605701	pass
T2108174128_metabat2_bins_bin.26		5.56e-08	1.82e-08	0.702008053022157	A	1.61114643252481	pass
T2108174131_concoct_bins_bin.116		3.35e-08	2.69e-08	0.734194930684411	A	0.316554922788511	pass
T2108174131_concoct_bins_bin.120		1.51e-08	1.77e-08	0.933429160614647	A	-0.229200810757919	pass
T2108174131_concoct_bins_bin.38		6.86e-06	1.79e-06	0.0852977282948226	A	1.93824898890856	pass
T2108174131_concoct_bins_bin.6		1.86e-08	2.22e-08	1.09907659333963	A	-0.255257055242075	pass
T2108174131_maxbin2_bins_bin.53		1.6e-08	1.85e-08	1.08349421820683	A	-0.20945336562895	pass
T2108174131_metabat2_bins_bin.53		1.42e-08	1.79e-08	1.06420589227131	A	-0.334068657759574	pass
T2108174131_metabat2_bins_bin.8		1.61e-08	2.66e-08	0.252591359600267	A	-0.724365557386573	pass
T2108174133_concoct_bins_bin.118		2.08e-07	7.3e-08	0.876313451699566	A	1.51061515926107	pass
T2108174133_concoct_bins_bin.139		1.03e-07	6.57e-08	0.933429160614647	A	0.648679061748251	pass
T2108174133_concoct_bins_bin.17		1.01e-07	8.5e-08	1.42414272583272	A	0.248820546614093	pass
T2108174133_concoct_bins_bin.57		7.82e-08	6.79e-08	0.222603954881794	A	0.20375703306262	pass
T2108174133_concoct_bins_bin.70		3.07e-08	3.3e-08	0.088740122955051	A	-0.104227368875636	pass
T2108174133_concoct_bins_bin.83		2.75e-08	2e-08	1.29431674549302	A	0.459431618637297	pass
T2108174133_maxbin2_bins_bin.52		3.97e-08	5.99e-08	0.876313451699566	A	-0.593416995645828	pass
T2108174133_maxbin2_bins_bin.64		7.34e-08	7.62e-08	0.773653536387305	A	-0.0540109346501092	pass
T2108174133_metabat2_bins_bin.1		3.54e-07	1.1e-07	1.50494484521407	A	1.68624583655834	pass
T2108174133_metabat2_bins_bin.18		1.55e-07	1.61e-07	1.96274302952125	A	-0.0547924728403794	pass
T2108174133_metabat2_bins_bin.31		5.15e-07	1.67e-07	0.301951051451911	A	1.62472432959653	pass
T2108174133_metabat2_bins_bin.33		3.38e-08	2.74e-08	1.34127328455608	A	0.302847353321658	pass
T2108174133_metabat2_bins_bin.74		2.45e-08	6.65e-08	0.947966761092391	A	-1.44057259138598	pass
T2108174134_metabat2_bins_bin.3		4.9e-06	2.54e-06	2.03611932853086	A	0.947953252230405	pass
T2108174135_concoct_bins_bin.1		1.39e-08	1.45e-08	0.466882537070958	A	-0.060968017291427	pass
T2108174135_concoct_bins_bin.108		1.13e-08	1.17e-08	0.440236854624099	A	-0.0501857571682168	pass
T2108174135_concoct_bins_bin.113		1.57e-08	1.46e-08	0.150468604878631	A	0.10479619001161	pass
T2108174135_concoct_bins_bin.130		1.19e-08	1.2e-08	1.48679970544654	A	-0.012072832300575	pass
T2108174135_concoct_bins_bin.134		5.23e-08	1.68e-08	0.261361476657311	A	1.63834971346818	pass
T2108174135_concoct_bins_bin.17		1.83e-08	1.72e-08	0.197769266678976	A	0.0894350835819444	pass
T2108174135_concoct_bins_bin.2		1.4e-08	1.4e-08	0.488632039362858	A	0	pass
T2108174135_concoct_bins_bin.23		2.31e-08	1.34e-08	0.841453466364372	A	0.785659850958285	pass
T2108174135_concoct_bins_bin.37		2.16e-08	1.49e-08	0.550444013281932	A	0.535718981701307	pass
T2108174135_concoct_bins_bin.56		1.17e-08	1.42e-08	1.42414272583272	A	-0.279382399921278	pass
T2108174135_concoct_bins_bin.59		2.04e-08	1.92e-08	0.827689084049002	A	0.0874628412503394	pass
T2108174135_concoct_bins_bin.66		2.39e-08	1.92e-08	0.597258139218378	A	0.315904307259592	pass
T2108174135_concoct_bins_bin.69		2.05e-08	1.88e-08	0.883362596836403	A	0.124891247827809	pass
T2108174135_concoct_bins_bin.73		2.01e-08	2.13e-08	0.440236854624099	A	-0.0836579290469095	pass
T2108174135_concoct_bins_bin.78		1.14e-08	1.23e-08	0.869290050960491	A	-0.109624491174498	pass
T2108174135_concoct_bins_bin.89		1.49e-08	1.96e-08	0.270222071111196	A	-0.395541323653047	pass
T2108174135_concoct_bins_bin.90		1.41e-08	1.6e-08	1.09127225690042	A	-0.182376742488569	pass
T2108174135_concoct_bins_bin.92		1.6e-08	1.41e-08	0.373745394231726	A	0.182376742488569	pass
T2108174135_concoct_bins_bin.94		1.33e-08	1.43e-08	0.820845292956625	A	-0.1045889012772	pass
T2108174135_concoct_bins_bin.95		1.48e-08	1.38e-08	0.205958983124016	A	0.100928908850781	pass
T2108174135_maxbin2_bins_bin.29		2.06e-07	5.63e-07	1.15444498146744	A	-1.45049058489701	pass
T2108174135_metabat2_bins_bin.110		1.22e-08	1.36e-08	1.45978474590948	A	-0.156725503687453	pass
T2108174135_metabat2_bins_bin.113		1.3e-08	1.26e-08	0.106263755572472	A	0.0450878895285382	pass
T2108174135_metabat2_bins_bin.115		3.27e-08	2.49e-08	0.947966761092391	A	0.393144893430001	pass
T2108174135_metabat2_bins_bin.120		1.72e-07	2.66e-07	0.66421366821844	A	-0.629017680799092	pass
T2108174135_metabat2_bins_bin.129		9.55e-09	1.1e-08	1.07965755122105	A	-0.203930885488911	pass
T2108174135_metabat2_bins_bin.13		1.41e-08	1.55e-08	1.72142216387151	A	-0.136573052875444	pass
T2108174135_metabat2_bins_bin.139		1.44e-08	1.07e-08	0.897629916602383	A	0.428458015041165	pass
T2108174135_metabat2_bins_bin.16		1.17e-08	1.28e-08	0.721244520156161	A	-0.129635280416595	pass
T2108174135_metabat2_bins_bin.23		1.21e-08	1.39e-08	1.03737738396628	A	-0.200077835448913	pass
T2108174135_metabat2_bins_bin.4		3.45e-08	2.6e-08	0.911817020662661	A	0.408084738637077	pass
T2108174135_metabat2_bins_bin.57		4.28e-08	3.19e-08	1.01467260755959	A	0.424054372636277	pass
T2108174135_metabat2_bins_bin.61		1.89e-08	1.8e-08	0.113419541373927	A	0.070389327891398	pass
T2108174135_metabat2_bins_bin.76		1.66e-08	1.54e-08	0.139130168876911	A	0.108252890652023	pass
T2108174135_metabat2_bins_bin.85		1.25e-07	1e-07	0.306575296830572	A	0.321928094887362	pass
T2108174137_concoct_bins_bin.36		2.43e-08	2.39e-08	1.53236560079004	A	0.0239456956250324	pass
T2108174137_concoct_bins_bin.52		1.44e-08	2.84e-08	0.780318789851355	A	-0.97982211806237	pass
T2108174137_metabat2_bins_bin.9		3.39e-07	3.98e-07	0.162000552661666	A	-0.231483157407305	pass
T2108174140_concoct_bins_bin.45		2.35e-07	1.32e-07	0.15430345071288	A	0.832122827206546	pass
T2108174140_concoct_bins_bin.47		1.53e-06	1.37e-06	0.0717343127051813	A	0.159355759732125	pass
T2108174140_concoct_bins_bin.71		3.99e-07	1.82e-07	1.08349421820683	A	1.13245029602365	pass
T2108174140_metabat2_bins_bin.28		3.47e-07	3.95e-08	0.256965127733326	A	3.13501110440116	pass
T2108174141_metabat2_bins_bin.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__	3.29e-07	1.2e-06	2.10009352233975	A	-1.86687491676064	Male
T2108174142_concoct_bins_bin.114		6.8e-08	7.26e-08	0.876313451699566	A	-0.0944348018580489	pass
T2108174142_concoct_bins_bin.59		2.11e-08	2.62e-08	0.124311180727303	A	-0.312323812830265	pass
T2108174142_metabat2_bins_bin.14		6.78e-07	7.11e-08	0.0147049245892494	A	3.25336380840429	pass
T2108174142_metabat2_bins_bin.42		3.52e-08	4.67e-08	0.787009480318613	A	-0.407847121072365	pass
T2108174143_concoct_bins_bin.141		1.87e-07	2.21e-07	0.0750943403599112	A	-0.241008099503795	pass
T2108174143_concoct_bins_bin.88		4.53e-08	2.75e-08	2.0045063470507	A	0.720079431634213	pass
T2108174143_metabat2_bins_bin.66		2.68e-07	2.97e-08	0.373745394231726	A	3.17369816454437	pass
T2108174144_concoct_bins_bin.119		4.9e-08	1.09e-07	0.0237704977873894	A	-1.15347448066172	pass
T2108174144_concoct_bins_bin.130		2.36e-08	7.96e-08	0.689800975090537	A	-1.75398157118181	pass
T2108174144_concoct_bins_bin.141		4.71e-08	1.7e-07	0.173727201562812	A	-1.85173578141228	pass
T2108174144_concoct_bins_bin.35		9.62e-08	2.81e-07	0.378718280584489	A	-1.54646133133825	pass
T2108174144_concoct_bins_bin.43		3.66e-08	1.39e-07	0.0750943403599112	A	-1.92516932932683	pass
T2108174144_metabat2_bins_bin.2		2.26e-07	1.6e-06	0.624308151415485	A	-2.82367722735954	pass
T2108174144_metabat2_bins_bin.52		3.5e-07	6.43e-07	0.787009480318613	A	-0.877463815495619	pass
T2108174145_concoct_bins_bin.102		6.02e-08	7.82e-08	0.301951051451911	A	-0.37740512054765	pass
T2108174145_concoct_bins_bin.106		8.98e-08	6.34e-08	1.81006211924679	A	0.50223260460174	pass
T2108174145_concoct_bins_bin.78		5.43e-08	5.04e-08	0.00876471913467502	A	0.107528464304445	pass
T2108174145_maxbin2_bins_bin.34		2.43e-06	2.71e-06	0.0991917784764874	A	-0.157336537748091	pass
T2108174145_metabat2_bins_bin.44		8.98e-08	1.99e-07	0.315892806832414	A	-1.14798108068986	pass
T2108174145_metabat2_bins_bin.49		2.12e-07	9.18e-08	0.841453466364372	A	1.20749820603675	pass
T2108174145_metabat2_bins_bin.64	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium glucuronolyticum	7.95e-08	6.93e-07	3.67721855448958	A	-3.12382858685286	Male
T2108174145_metabat2_bins_bin.65	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Brooklawnia;s__	1.52e-08	3.49e-08	3.34209074614381	A	-1.19915571276607	Male
T2108174145_metabat2_bins_bin.81		4.79e-08	1.45e-07	0.702008053022157	A	-1.59795533916612	pass
T2108174146_concoct_bins_bin.57		1.76e-07	1.82e-07	0.984765176718438	A	-0.048363021561399	pass
T2108174147_concoct_bins_bin.100		6.5e-06	2.47e-06	1.66356056038621	A	1.39592867633114	pass
T2108174147_concoct_bins_bin.20		3.91e-08	5.45e-08	0.231059862839589	A	-0.479087622356936	pass
T2108174147_maxbin2_bins_bin.53		3.53e-08	5.99e-08	0.734194930684411	A	-0.762887819517605	pass
T2108174147_metabat2_bins_bin.104		7.19e-08	8.68e-08	0.621257654807858	A	-0.271703272005181	pass
T2108174147_metabat2_bins_bin.35		6.12e-08	1.8e-07	0.897538196443248	A	-1.55639334852439	pass
T2109198871_concoct_bins_bin.11		2.45e-05	4.65e-06	0.301951051451911	A	2.39747912789454	pass
T2109198871_concoct_bins_bin.19		2.61e-07	7.94e-08	0.35408836302007	A	1.71683889431429	pass
T2109198873_concoct_bins_bin.6		1.93e-08	2.28e-08	1.19478678216015	A	-0.240432976896661	pass
T2109198874_concoct_bins_bin.21		1.87e-07	1.18e-07	0.248240133335994	A	0.664251410525795	pass
T2109198876_concoct_bins_bin.11		1.28e-08	1.78e-08	1.17857059400198	A	-0.475733430966398	pass
T2109198876_concoct_bins_bin.21		2.37e-07	1.17e-07	0.876313451699566	A	1.01837852931485	pass
T2109198877_concoct_bins_bin.20		9.33e-07	1.4e-06	0.883362596836403	A	-0.58547784098057	pass
T2109198881_concoct_bins_bin.4	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kefirresidentii	1.05e-06	9.29e-06	2.14329811040546	A	-3.14528926871653	Male
T2109198882_concoct_bins_bin.9		3.03e-08	2.71e-08	0.265780445008257	A	0.161024942119079	pass
T2109198884_concoct_bins_bin.28		1.1e-06	1.02e-06	0.0329961690796033	A	0.108934371553164	pass
T2109198890_concoct_bins_bin.24	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium accolens	6.31e-08	4.63e-07	2.99758682801779	A	-2.87530028316505	Male
T2109198891_concoct_bins_bin.15		2.18e-07	1.26e-07	0.205958983124016	A	0.79090440127701	pass
T2109198891_metabat2_bins_bin.11		1.58e-08	1.67e-08	1.15444498146744	A	-0.0799235442969494	pass
T2109198897_maxbin2_bins_bin.3		6.24e-08	5.04e-08	1.07574246539812	A	0.308122295362332	pass
T2109198907_concoct_bins_bin.10		4.33e-08	3.15e-08	0.807234405290654	A	0.459015196339446	pass
T2109198914_concoct_bins_bin.4		3.18e-08	2.72e-08	0.124311180727303	A	0.225420114034016	pass
T2109198923_concoct_bins_bin.2		4.52e-08	3.28e-08	1.4687627200864	A	0.462626957797104	pass
T2109198929_concoct_bins_bin.17		5.35e-08	3.53e-08	1.57860916000104	A	0.599870708017329	pass
T2109198929_concoct_bins_bin.28		5.15e-08	3.57e-08	1.95237129758053	A	0.528648358041481	pass
T2109198930_concoct_bins_bin.12		1.93e-08	1.26e-08	0.135393484316206	A	0.615177113768164	pass
T2109198931_concoct_bins_bin.36		1.33e-07	1.04e-07	1.44190979134632	A	0.354842717360098	pass
T2109198932_concoct_bins_bin.6		1.63e-08	1.51e-08	0.239644437011877	A	0.110323414905999	pass
T2109198933_concoct_bins_bin.2		7.05e-06	2.1e-05	1.26907460833071	A	-1.57469416526733	pass
T2109198933_concoct_bins_bin.22		1.26e-08	1.47e-08	0.351669284877844	A	-0.222392421336448	pass
T2109198934_concoct_bins_bin.13		1.39e-08	1.47e-08	0.00582378885680372	A	-0.0807312721128569	pass
T2109198936_concoct_bins_bin.20		2.66e-08	3.15e-08	0.0392515435451231	A	-0.243925582886089	pass
T2109198937_concoct_bins_bin.18		2.29e-06	2.02e-06	0.120659510641959	A	0.180992305345149	pass
T2109198938_concoct_bins_bin.30		4.62e-08	2.08e-08	0.189667621890476	A	1.15130932327497	pass
T2109198940_concoct_bins_bin.35		2.38e-07	2.52e-07	0.306575296830572	A	-0.082462160191973	pass
T2109198943_concoct_bins_bin.21		3.82e-08	2.88e-08	1.5972967048716	A	0.407503826593436	pass
T2109198944_concoct_bins_bin.12		4.42e-08	1.6e-07	0.933429160614647	A	-1.85595363038329	pass
T2109198948_concoct_bins_bin.17		9.27e-08	5.38e-08	1.23579176389439	A	0.784963166068907	pass
T2109198955_concoct_bins_bin.34		1.45e-06	2.8e-07	0.061776843085079	A	2.37255416795733	pass
T2109198956_concoct_bins_bin.20		3.54e-08	1.65e-08	0.243911409756903	A	1.10128333583718	pass
T2109198956_metabat2_bins_bin.20		3.88e-08	2.58e-08	1.33692156964773	A	0.588685586763874	pass
T2109198957_concoct_bins_bin.11		4.43e-08	3.41e-08	1.4687627200864	A	0.377534959530846	pass
T2109198958_concoct_bins_bin.17		3.38e-08	2.93e-08	0.940684996119341	A	0.206122581859936	pass
T2109198958_concoct_bins_bin.23		1.35e-08	1.31e-08	0.0852977282948226	A	0.0433925955133807	pass
T2109198962_concoct_bins_bin.13		9.88e-08	2.51e-07	0.0329961690796033	A	-1.34510441725346	pass
T2109198962_concoct_bins_bin.8		1.74e-08	1.5e-08	0.135393484316206	A	0.214124805352848	pass
T2109198963_concoct_bins_bin.6		1.88e-08	1.48e-08	0.256965127733326	A	0.345135486048687	pass
T2109198971_metabat2_bins_bin.13		6.42e-08	4.39e-08	1.92142179221697	A	0.548352357586945	pass
T2109198972_concoct_bins_bin.3		2.16e-08	5.16e-08	0.0361139015161326	A	-1.25633975325979	pass
T2109198974_concoct_bins_bin.25		4.3e-08	3.06e-08	1.32834706896514	A	0.490805006896808	pass
T2109198974_concoct_bins_bin.57		3.34e-08	5.93e-08	0.120659510641959	A	-0.828184002071951	pass
T2109198976_metabat2_bins_bin.25		4.19e-08	3.12e-08	1.22753761052221	A	0.425404214837103	pass
T2109198977_concoct_bins_bin.32		8.29e-08	4.25e-08	1.56003030821724	A	0.963909260470686	pass
T2109198978_concoct_bins_bin.19		1.11e-07	7.81e-08	0.177679553821842	A	0.507165223095489	pass
T2109198979_concoct_bins_bin.19		1.8e-06	1.86e-06	0.0237619031533423	A	-0.0473057147783568	pass
T2109198980_concoct_bins_bin.14		3.48e-08	2.74e-08	0.760399252555658	A	0.344911412888202	pass
T2109198981_concoct_bins_bin.39		7.39e-06	2.85e-06	1.76054357743625	A	1.37461244509405	pass
T2109198985_concoct_bins_bin.3		5.97e-08	3.81e-08	1.37148765588562	A	0.647939933771483	pass
T2109198994_concoct_bins_bin.38		1.32e-08	1.34e-08	0.0717343127051813	A	-0.0216950710993189	pass
T2109198996_concoct_bins_bin.15		2.98e-08	3.75e-08	1.09127225690042	A	-0.331578264921082	pass
T2109198996_concoct_bins_bin.5		3.55e-08	2.67e-08	1.20293465749883	A	0.41097928270449	pass
T2109198997_metabat2_bins_bin.6		3.89e-08	2.71e-08	1.4687627200864	A	0.52147730363232	pass
T2109198999_concoct_bins_bin.0		2.43e-07	6.56e-08	1.31127841259816	A	1.88918859387506	pass
T2109198999_concoct_bins_bin.38		8.6e-08	5.72e-08	1.17857059400198	A	0.588321512811071	pass
T2109199002_concoct_bins_bin.29		3.02e-07	1.74e-07	1.13849348165887	A	0.795461243476351	pass
T2109199002_metabat2_bins_bin.9		4.03e-08	2.8e-08	1.57860916000104	A	0.525353011583001	pass
T2109199008_concoct_bins_bin.7		3.52e-08	2.58e-08	1.32834706896514	A	0.448204363214043	pass
T2109199008_maxbin2_bins_bin.14		3.91e-08	2.82e-08	1.87047009810507	A	0.471473444908559	pass
T2109199009_concoct_bins_bin.10		5.24e-08	3.71e-08	1.52319825742316	A	0.498147624916647	pass
T2109199010_concoct_bins_bin.6		5e-08	3.72e-08	1.186665435042	A	0.426625473554056	pass
T2109199012_concoct_bins_bin.17		1.28e-08	1.61e-08	1.52319825742316	A	-0.330916878114617	pass
T2109199028_metabat2_bins_bin.8		5.95e-08	3.97e-08	1.8501712395029	A	0.583750661052348	pass
T2109199032_metabat2_bins_bin.9		3.48e-07	6.19e-08	0.579518173980908	A	2.49107599152183	pass
T2109199035_maxbin2_bins_bin.8		1.5e-07	8.78e-08	0.330042160160282	A	0.772669655847885	pass
T2109199040_maxbin2_bins_bin.7		1.95e-07	1.1e-07	0.702008053022157	A	0.825970600224951	pass
T2109199045_concoct_bins_bin.6		2.98e-07	4.84e-08	0.85532040081888	A	2.62223337807493	pass
T2109199046_concoct_bins_bin.6		1.48e-08	5.46e-08	0.139130168876911	A	-1.8833037752909	pass
T2109199047_concoct_bins_bin.2		6.89e-08	2.23e-07	0.205958983124016	A	-1.69446782210338	pass
T2109199048_concoct_bins_bin.10		5.32e-08	3.64e-08	0.780318789851355	A	0.547487795302493	pass
T2109199052_concoct_bins_bin.21		8.5e-07	5.15e-07	0.0520022430766565	A	0.722890408954483	pass
T2109199053_concoct_bins_bin.11		6.99e-08	5.62e-08	1.6923683892386	A	0.31472232515451	pass
T2109199056_maxbin2_bins_bin.4		8.61e-07	7.81e-07	0.0552402080888346	A	0.140690689254865	pass
T2109199058_concoct_bins_bin.56		1.44e-08	1.84e-08	1.40648341924884	A	-0.3536369546147	pass
T2109199058_metabat2_bins_bin.12		1.26e-06	8.29e-08	1.17050225345518	A	3.92590782177889	pass
T2109199059_concoct_bins_bin.22		1.04e-06	6.84e-08	0.0329961690796033	A	3.92644339302992	pass
T2109199059_concoct_bins_bin.34		4.5e-08	3.17e-08	1.70202565425517	A	0.50544216107763	pass
T2109199060_concoct_bins_bin.3		4.48e-08	3.15e-08	1.56003030821724	A	0.508146903670325	pass
T2109199065_metabat2_bins_bin.12		4.72e-08	3.49e-08	1.36280589146155	A	0.435559823152189	pass
T2109199075_concoct_bins_bin.2		4e-08	2.87e-08	1.54156003795838	A	0.478949263099037	pass
T2109199076_concoct_bins_bin.37		1.18e-08	1.28e-08	0.527625892230169	A	-0.117356950638159	pass
T2109199078_concoct_bins_bin.8		1.52e-08	1.27e-08	0.0956870997936494	A	0.25924282667142	pass
T2109199084_concoct_bins_bin.17		5.03e-06	2e-06	0.139130168876911	A	1.3305584000308	pass
T2109199085_concoct_bins_bin.10		1.18e-08	9.95e-09	0.371332290272396	A	0.246018428818192	pass
T2109199085_concoct_bins_bin.31		1.48e-08	1.48e-08	0.0904716921468741	A	0	pass
T2109199085_concoct_bins_bin.41		3.22e-08	2.3e-08	1.45978474590948	A	0.485426827170242	pass
T2109199085_concoct_bins_bin.42		3.56e-08	2.58e-08	1.4330127809561	A	0.464506175543144	pass
T2109199086_concoct_bins_bin.37		1.21e-07	5.13e-08	1.56930616092151	A	1.2379763165549	pass
T2109199087_concoct_bins_bin.10		5.25e-08	3.71e-08	1.8401027300773	A	0.500898235932682	pass
T2109199087_concoct_bins_bin.58		8.47e-08	1.11e-07	1.96274302952125	A	-0.39012580190527	pass
T2109199106_concoct_bins_bin.29		1.4e-08	1.41e-08	0.139130168876911	A	-0.0102683354538271	pass
T2109199119_concoct_bins_bin.20		1.52e-08	1.35e-08	0.117028979627221	A	0.171111916392755	pass
T2109199126_concoct_bins_bin.27		1.49e-07	2.76e-07	1.37148765588562	A	-0.889355936316007	pass
T2109199129_concoct_bins_bin.40		5.35e-08	3.74e-08	1.76054357743625	A	0.516500621400873	pass
T2109199135_concoct_bins_bin.7		1.75e-08	1.84e-08	0.28143462813554	A	-0.0723508442246839	pass
T2109199139_concoct_bins_bin.29		2.97e-08	4.85e-07	0.113419541373927	A	-4.02944991116109	pass
T2109199140_concoct_bins_bin.11		4.34e-08	1.08e-07	1.02978297119019	A	-1.31526436460635	pass
T2109199157_concoct_bins_bin.15		1.78e-08	2.44e-08	0.218409417167276	A	-0.455003906596488	pass
T2109199161_concoct_bins_bin.8		0.00069644	0.001090929	0.753810175914287	A	-0.647486239422172	pass
T2109199162_concoct_bins_bin.1		2.2e-08	1.61e-08	0.131678121801358	A	0.450442835410043	pass
T2109199163_concoct_bins_bin.14		3.58e-08	2.64e-08	1.14645601447622	A	0.439421657905803	pass
T2109199163_concoct_bins_bin.30		1.47e-06	1.39e-06	0.0717363480509878	A	0.0807312721128568	pass
T2109199163_metabat2_bins_bin.25		5.07e-08	3.59e-08	1.70202565425517	A	0.498001903180289	pass
T2109199167_concoct_bins_bin.19		3.66e-08	2.87e-08	1.01467260755959	A	0.350792911608355	pass
T2109199169_concoct_bins_bin.3		2.16e-08	1.66e-08	0.445518049223274	A	0.379848070816544	pass
T2109199170_concoct_bins_bin.22		1.49e-08	1.55e-08	0.270222071111196	A	-0.056955884812076	pass
T2109199171_concoct_bins_bin.15		7.07e-08	6.13e-08	1.90092672547157	A	0.205823141118617	pass
T2109199171_concoct_bins_bin.19		1.45e-07	1.93e-08	0.814027076113783	A	2.90938014763422	pass
T2109199171_concoct_bins_bin.41		5.09e-08	3.72e-08	1.75072215564274	A	0.452363034967664	pass
T2109199172_concoct_bins_bin.16		2.23e-08	5.58e-08	0.0392515435451231	A	-1.32322141190888	pass
T2109199175_concoct_bins_bin.34		1.7e-07	1.04e-07	0.47228374110518	A	0.708951217996609	pass
T2109199175_concoct_bins_bin.9		4.26e-08	3.37e-08	1.09127225690042	A	0.33810483904398	pass
T2109199176_concoct_bins_bin.43		2.19e-08	4.85e-08	0.205958983124016	A	-1.14705387747332	pass
T2109199176_metabat2_bins_bin.29		1.38e-06	7.02e-07	0.0683947535517962	A	0.975125331360971	pass
T2109199181_concoct_bins_bin.12		4.83e-07	7.41e-07	2.18694742418151	A	-0.617450353470061	pass
T2109199183_concoct_bins_bin.26		5.41e-07	4.41e-07	0.11884510697109	A	0.294849938269295	pass
T2109199183_concoct_bins_bin.28		7.44e-08	5.38e-08	1.22753761052221	A	0.467696448551407	pass
T2109199186_concoct_bins_bin.20		3.98e-08	2.76e-08	1.61609304702313	A	0.52810016376548	pass
T2109199191_concoct_bins_bin.5		1.24e-07	4.25e-07	1.03737738396628	A	-1.77712272063819	pass
T2109199192_concoct_bins_bin.3		1.1e-07	1.01e-07	0.47770903949685	A	0.123148230772865	pass
T2109199193_metabat2_bins_bin.19		4.79e-08	1.75e-08	0.139130168876911	A	1.45267073390385	pass
